uniprot.id	hla	ligand.len	count
Q9UI95	HLA-B0702	9	5
Q9UI95	HLA-B2705	9	8
Q9UI95	HLA-C0202	9	17
Q9UI95	HLA-C1507	9	14
Q9UIA0	HLA-A0201	9	11
Q9UIA0	HLA-A1101	9	5
Q9UIA0	HLA-B0702	9	5
Q9UIA0	HLA-B2705	9	10
Q9UIA0	HLA-C0202	9	19
Q9UIA0	HLA-C1507	9	12
Q9UIA9	HLA-A0201	9	57
Q9UIA9	HLA-A1101	9	28
Q9UIA9	HLA-B0702	9	24
Q9UIA9	HLA-B2705	9	27
Q9UIA9	HLA-C0202	9	95
Q9UIA9	HLA-C1507	9	60
Q9UIB8	HLA-A0201	9	11
Q9UIB8	HLA-A1101	9	10
Q9UIB8	HLA-B0702	9	4
Q9UIB8	HLA-B2705	9	7
Q9UIB8	HLA-C0202	9	17
Q9UIB8	HLA-C1507	9	9
Q9UIC8	HLA-A0201	9	10
Q9UIC8	HLA-A1101	9	7
Q9UIC8	HLA-B0702	9	5
Q9UIC8	HLA-B2705	9	6
Q9UIC8	HLA-C0202	9	17
Q9UIC8	HLA-C1507	9	12
Q9UID3	HLA-A0201	9	38
Q9UID3	HLA-A1101	9	21
Q9UID3	HLA-B0702	9	13
Q9UID3	HLA-B2705	9	26
Q9UID3	HLA-C0202	9	66
Q9UID3	HLA-C1507	9	42
Q9UID6	HLA-A0201	9	8
Q9UID6	HLA-A1101	9	13
Q9UID6	HLA-B0702	9	3
Q9UID6	HLA-B2705	9	6
Q9UID6	HLA-C0202	9	25
Q9UID6	HLA-C1507	9	16
Q9UIE0	HLA-A0201	9	8
Q9UIE0	HLA-A1101	9	14
Q9UIE0	HLA-B0702	9	2
Q9UIE0	HLA-B2705	9	8
Q9UIE0	HLA-C0202	9	26
Q9UIE0	HLA-C1507	9	14
Q9UIF3	HLA-A0201	9	17
Q9UIF3	HLA-A1101	9	9
Q9UIF3	HLA-B0702	9	7
Q9UIF3	HLA-B2705	9	12
Q9UIF3	HLA-C0202	9	30
Q9UIF3	HLA-C1507	9	19
Q9UIF7	HLA-A0201	9	19
Q9UIF7	HLA-A1101	9	14
Q9UIF7	HLA-B0702	9	13
Q9UIF7	HLA-B2705	9	11
Q9UIF7	HLA-C0202	9	39
Q9UIF7	HLA-C1507	9	21
Q9UIF8	HLA-A0201	9	42
Q9UIF8	HLA-A1101	9	54
Q9UIF8	HLA-B0702	9	43
Q9UIF8	HLA-B2705	9	48
Q9UIF8	HLA-C0202	9	104
Q9UIF8	HLA-C1507	9	70
Q9UIF9	HLA-A0201	9	38
Q9UIF9	HLA-A1101	9	35
Q9UIF9	HLA-B0702	9	49
Q9UIF9	HLA-B2705	9	34
Q9UIF9	HLA-C0202	9	98
Q9UIF9	HLA-C1507	9	76
Q9UIG0	HLA-A0201	9	35
Q9UIG0	HLA-A1101	9	34
Q9UIG0	HLA-B0702	9	31
Q9UIG0	HLA-B2705	9	29
Q9UIG0	HLA-C0202	9	66
Q9UIG0	HLA-C1507	9	32
Q9UIG4	HLA-A0201	9	2
Q9UIG4	HLA-A1101	9	2
Q9UIG4	HLA-B0702	9	3
Q9UIG4	HLA-B2705	9	2
Q9UIG4	HLA-C0202	9	1
Q9UIG5	HLA-A0201	9	3
Q9UIG5	HLA-A1101	9	1
Q9UIG5	HLA-B0702	9	7
Q9UIG5	HLA-B2705	9	2
Q9UIG5	HLA-C0202	9	9
Q9UIG5	HLA-C1507	9	7
Q9UIG8	HLA-A0201	9	41
Q9UIG8	HLA-A1101	9	15
Q9UIG8	HLA-B0702	9	10
Q9UIG8	HLA-B2705	9	15
Q9UIG8	HLA-C0202	9	46
Q9UIG8	HLA-C1507	9	27
Q9UIH9	HLA-A0201	9	11
Q9UIH9	HLA-A1101	9	8
Q9UIH9	HLA-B0702	9	13
Q9UIH9	HLA-B2705	9	7
Q9UIH9	HLA-C0202	9	15
Q9UIH9	HLA-C1507	9	10
Q9UII2	HLA-A0201	9	1
Q9UII2	HLA-A1101	9	1
Q9UII2	HLA-B0702	9	2
Q9UII2	HLA-B2705	9	3
Q9UII2	HLA-C0202	9	7
Q9UII2	HLA-C1507	9	3
Q9UII4	HLA-A0201	9	33
Q9UII4	HLA-A1101	9	34
Q9UII4	HLA-B0702	9	19
Q9UII4	HLA-B2705	9	27
Q9UII4	HLA-C0202	9	68
Q9UII4	HLA-C1507	9	47
Q9UII5	HLA-A0201	9	9
Q9UII5	HLA-A1101	9	27
Q9UII5	HLA-B0702	9	7
Q9UII5	HLA-B2705	9	14
Q9UII5	HLA-C0202	9	58
Q9UII5	HLA-C1507	9	33
Q9UII6	HLA-A0201	9	13
Q9UII6	HLA-A1101	9	5
Q9UII6	HLA-B0702	9	10
Q9UII6	HLA-B2705	9	11
Q9UII6	HLA-C0202	9	21
Q9UII6	HLA-C1507	9	17
Q9UIJ5	HLA-A0201	9	11
Q9UIJ5	HLA-A1101	9	8
Q9UIJ5	HLA-B0702	9	6
Q9UIJ5	HLA-B2705	9	3
Q9UIJ5	HLA-C0202	9	23
Q9UIJ5	HLA-C1507	9	12
Q9UIJ7	HLA-A0201	9	9
Q9UIJ7	HLA-A1101	9	9
Q9UIJ7	HLA-B0702	9	6
Q9UIJ7	HLA-B2705	9	8
Q9UIJ7	HLA-C0202	9	18
Q9UIJ7	HLA-C1507	9	11
Q9UIK4	HLA-A0201	9	11
Q9UIK4	HLA-A1101	9	15
Q9UIK4	HLA-B0702	9	6
Q9UIK4	HLA-B2705	9	15
Q9UIK4	HLA-C0202	9	26
Q9UIK4	HLA-C1507	9	17
Q9UIK5	HLA-A0201	9	11
Q9UIK5	HLA-A1101	9	2
Q9UIK5	HLA-B0702	9	3
Q9UIK5	HLA-B2705	9	3
Q9UIK5	HLA-C0202	9	9
Q9UIK5	HLA-C1507	9	7
Q9UIL1	HLA-A0201	9	8
Q9UIL1	HLA-A1101	9	4
Q9UIL1	HLA-B0702	9	9
Q9UIL1	HLA-B2705	9	7
Q9UIL1	HLA-C0202	9	9
Q9UIL1	HLA-C1507	9	6
Q9UIL4	HLA-A0201	9	10
Q9UIL4	HLA-A1101	9	6
Q9UIL4	HLA-B0702	9	10
Q9UIL4	HLA-B2705	9	7
Q9UIL4	HLA-C0202	9	29
Q9UIL4	HLA-C1507	9	18
Q9UIL8	HLA-A0201	9	10
Q9UIL8	HLA-A1101	9	12
Q9UIL8	HLA-B0702	9	5
Q9UIL8	HLA-B2705	9	4
Q9UIL8	HLA-C0202	9	16
Q9UIL8	HLA-C1507	9	8
Q9UIM3	HLA-A0201	9	6
Q9UIM3	HLA-A1101	9	9
Q9UIM3	HLA-B0702	9	6
Q9UIM3	HLA-B2705	9	2
Q9UIM3	HLA-C0202	9	17
Q9UIM3	HLA-C1507	9	13
Q9UIQ6	HLA-A0201	9	47
Q9UIQ6	HLA-A1101	9	33
Q9UIQ6	HLA-B0702	9	27
Q9UIQ6	HLA-B2705	9	25
Q9UIQ6	HLA-C0202	9	86
Q9UIQ6	HLA-C1507	9	58
Q9UIR0	HLA-A0201	9	17
Q9UIR0	HLA-A1101	9	7
Q9UIR0	HLA-B0702	9	11
Q9UIR0	HLA-B2705	9	10
Q9UIR0	HLA-C0202	9	23
Q9UIR0	HLA-C1507	9	16
Q9UIS9	HLA-A0201	9	9
Q9UIS9	HLA-A1101	9	8
Q9UIS9	HLA-B0702	9	15
Q9UIS9	HLA-B2705	9	5
Q9UIS9	HLA-C0202	9	13
Q9UIS9	HLA-C1507	9	10
Q9UIU6	HLA-A0201	9	25
Q9UIU6	HLA-A1101	9	9
Q9UIU6	HLA-B0702	9	16
Q9UIU6	HLA-B2705	9	12
Q9UIU6	HLA-C0202	9	49
Q9UIU6	HLA-C1507	9	33
Q9UIV1	HLA-A0201	9	13
Q9UIV1	HLA-A1101	9	7
Q9UIV1	HLA-B0702	9	1
Q9UIV1	HLA-B2705	9	6
Q9UIV1	HLA-C0202	9	15
Q9UIV1	HLA-C1507	9	8
Q9UIV8	HLA-A0201	9	12
Q9UIV8	HLA-A1101	9	8
Q9UIV8	HLA-B0702	9	1
Q9UIV8	HLA-B2705	9	4
Q9UIV8	HLA-C0202	9	35
Q9UIV8	HLA-C1507	9	19
Q9UIW0	HLA-A0201	9	7
Q9UIW0	HLA-A1101	9	3
Q9UIW0	HLA-B0702	9	11
Q9UIW0	HLA-B2705	9	8
Q9UIW0	HLA-C0202	9	17
Q9UIW0	HLA-C1507	9	15
Q9UIW2	HLA-A0201	9	56
Q9UIW2	HLA-A1101	9	41
Q9UIW2	HLA-B0702	9	53
Q9UIW2	HLA-B2705	9	30
Q9UIW2	HLA-C0202	9	119
Q9UIW2	HLA-C1507	9	69
Q9UIX4	HLA-A0201	9	25
Q9UIX4	HLA-A1101	9	11
Q9UIX4	HLA-B0702	9	13
Q9UIX4	HLA-B2705	9	12
Q9UIX4	HLA-C0202	9	33
Q9UIX4	HLA-C1507	9	21
Q9UIY3	HLA-A0201	9	12
Q9UIY3	HLA-A1101	9	11
Q9UIY3	HLA-B0702	9	8
Q9UIY3	HLA-B2705	9	8
Q9UIY3	HLA-C0202	9	20
Q9UIY3	HLA-C1507	9	13
Q9UJ04	HLA-A0201	9	5
Q9UJ04	HLA-A1101	9	6
Q9UJ04	HLA-B0702	9	11
Q9UJ04	HLA-B2705	9	7
Q9UJ04	HLA-C0202	9	18
Q9UJ04	HLA-C1507	9	11
Q9UJ14	HLA-A0201	9	25
Q9UJ14	HLA-A1101	9	8
Q9UJ14	HLA-B0702	9	19
Q9UJ14	HLA-B2705	9	10
Q9UJ14	HLA-C0202	9	53
Q9UJ14	HLA-C1507	9	35
Q9UJ37	HLA-A0201	9	10
Q9UJ37	HLA-A1101	9	10
Q9UJ37	HLA-B0702	9	5
Q9UJ37	HLA-B2705	9	4
Q9UJ37	HLA-C0202	9	23
Q9UJ37	HLA-C1507	9	13
Q9UJ41	HLA-A0201	9	17
Q9UJ41	HLA-A1101	9	15
Q9UJ41	HLA-B0702	9	16
Q9UJ41	HLA-B2705	9	12
Q9UJ41	HLA-C0202	9	36
Q9UJ41	HLA-C1507	9	23
Q9UJ42	HLA-A0201	9	29
Q9UJ42	HLA-A1101	9	7
Q9UJ42	HLA-B0702	9	4
Q9UJ42	HLA-B2705	9	7
Q9UJ42	HLA-C0202	9	22
Q9UJ42	HLA-C1507	9	10
Q9UJ55	HLA-A0201	9	24
Q9UJ55	HLA-A1101	9	16
Q9UJ55	HLA-B0702	9	85
Q9UJ55	HLA-B2705	9	19
Q9UJ55	HLA-C0202	9	73
Q9UJ55	HLA-C1507	9	53
Q9UJ68	HLA-A0201	9	2
Q9UJ68	HLA-A1101	9	7
Q9UJ68	HLA-B0702	9	4
Q9UJ68	HLA-B2705	9	5
Q9UJ68	HLA-C0202	9	18
Q9UJ68	HLA-C1507	9	8
Q9UJ70	HLA-A0201	9	18
Q9UJ70	HLA-A1101	9	3
Q9UJ70	HLA-B0702	9	6
Q9UJ70	HLA-B2705	9	4
Q9UJ70	HLA-C0202	9	27
Q9UJ70	HLA-C1507	9	14
Q9UJ71	HLA-A0201	9	13
Q9UJ71	HLA-A1101	9	5
Q9UJ71	HLA-B0702	9	13
Q9UJ71	HLA-B2705	9	8
Q9UJ71	HLA-C0202	9	28
Q9UJ71	HLA-C1507	9	18
Q9UJ72	HLA-A0201	9	10
Q9UJ72	HLA-A1101	9	8
Q9UJ72	HLA-B0702	9	4
Q9UJ72	HLA-B2705	9	10
Q9UJ72	HLA-C0202	9	25
Q9UJ72	HLA-C1507	9	12
Q9UJ78	HLA-A0201	9	19
Q9UJ78	HLA-A1101	9	24
Q9UJ78	HLA-B0702	9	9
Q9UJ78	HLA-B2705	9	11
Q9UJ78	HLA-C0202	9	26
Q9UJ78	HLA-C1507	9	14
Q9UJ83	HLA-A0201	9	17
Q9UJ83	HLA-A1101	9	18
Q9UJ83	HLA-B0702	9	24
Q9UJ83	HLA-B2705	9	17
Q9UJ83	HLA-C0202	9	51
Q9UJ83	HLA-C1507	9	35
Q9UJ90	HLA-A0201	9	6
Q9UJ90	HLA-A1101	9	2
Q9UJ90	HLA-B0702	9	3
Q9UJ90	HLA-B2705	9	4
Q9UJ90	HLA-C0202	9	10
Q9UJ90	HLA-C1507	9	9
Q9UJ94	HLA-A0201	9	9
Q9UJ94	HLA-A1101	9	3
Q9UJ94	HLA-B0702	9	6
Q9UJ94	HLA-B2705	9	6
Q9UJ94	HLA-C0202	9	21
Q9UJ94	HLA-C1507	9	14
Q9UJ96	HLA-A0201	9	20
Q9UJ96	HLA-A1101	9	10
Q9UJ96	HLA-B0702	9	18
Q9UJ96	HLA-B2705	9	14
Q9UJ96	HLA-C0202	9	38
Q9UJ96	HLA-C1507	9	27
Q9UJ98	HLA-A0201	9	56
Q9UJ98	HLA-A1101	9	20
Q9UJ98	HLA-B0702	9	32
Q9UJ98	HLA-B2705	9	30
Q9UJ98	HLA-C0202	9	81
Q9UJ98	HLA-C1507	9	52
Q9UJ99	HLA-A0201	9	23
Q9UJ99	HLA-A1101	9	14
Q9UJ99	HLA-B0702	9	22
Q9UJ99	HLA-B2705	9	16
Q9UJ99	HLA-C0202	9	54
Q9UJ99	HLA-C1507	9	40
Q9UJA2	HLA-A0201	9	20
Q9UJA2	HLA-A1101	9	9
Q9UJA2	HLA-B0702	9	13
Q9UJA2	HLA-B2705	9	9
Q9UJA2	HLA-C0202	9	30
Q9UJA2	HLA-C1507	9	16
Q9UJA3	HLA-A0201	9	29
Q9UJA3	HLA-A1101	9	26
Q9UJA3	HLA-B0702	9	22
Q9UJA3	HLA-B2705	9	19
Q9UJA3	HLA-C0202	9	49
Q9UJA3	HLA-C1507	9	35
Q9UJA5	HLA-A0201	9	14
Q9UJA5	HLA-A1101	9	14
Q9UJA5	HLA-B0702	9	11
Q9UJA5	HLA-B2705	9	14
Q9UJA5	HLA-C0202	9	30
Q9UJA5	HLA-C1507	9	21
Q9UJA9	HLA-A0201	9	33
Q9UJA9	HLA-A1101	9	17
Q9UJA9	HLA-B0702	9	15
Q9UJA9	HLA-B2705	9	18
Q9UJA9	HLA-C0202	9	40
Q9UJA9	HLA-C1507	9	26
Q9UJC3	HLA-A0201	9	27
Q9UJC3	HLA-A1101	9	15
Q9UJC3	HLA-B0702	9	16
Q9UJC3	HLA-B2705	9	18
Q9UJC3	HLA-C0202	9	42
Q9UJC3	HLA-C1507	9	37
Q9UJC5	HLA-A0201	9	3
Q9UJC5	HLA-A1101	9	5
Q9UJC5	HLA-B2705	9	1
Q9UJC5	HLA-C0202	9	7
Q9UJC5	HLA-C1507	9	3
Q9UJD0	HLA-A0201	9	9
Q9UJD0	HLA-A1101	9	8
Q9UJD0	HLA-B0702	9	7
Q9UJD0	HLA-B2705	9	4
Q9UJD0	HLA-C0202	9	17
Q9UJD0	HLA-C1507	9	10
Q9UJF2	HLA-A0201	9	39
Q9UJF2	HLA-A1101	9	36
Q9UJF2	HLA-B0702	9	22
Q9UJF2	HLA-B2705	9	24
Q9UJF2	HLA-C0202	9	79
Q9UJF2	HLA-C1507	9	54
Q9UJG1	HLA-A0201	9	14
Q9UJG1	HLA-A1101	9	3
Q9UJG1	HLA-B0702	9	6
Q9UJG1	HLA-B2705	9	3
Q9UJG1	HLA-C0202	9	15
Q9UJG1	HLA-C1507	9	11
Q9UJH8	HLA-A0201	9	10
Q9UJH8	HLA-A1101	9	5
Q9UJH8	HLA-B0702	9	14
Q9UJH8	HLA-B2705	9	7
Q9UJH8	HLA-C0202	9	20
Q9UJH8	HLA-C1507	9	16
Q9UJJ7	HLA-A0201	9	9
Q9UJJ7	HLA-A1101	9	9
Q9UJJ7	HLA-B0702	9	12
Q9UJJ7	HLA-B2705	9	7
Q9UJJ7	HLA-C0202	9	18
Q9UJJ7	HLA-C1507	9	10
Q9UJJ9	HLA-A0201	9	7
Q9UJJ9	HLA-A1101	9	7
Q9UJJ9	HLA-B0702	9	9
Q9UJJ9	HLA-B2705	9	7
Q9UJJ9	HLA-C0202	9	19
Q9UJJ9	HLA-C1507	9	10
Q9UJK0	HLA-A0201	9	8
Q9UJK0	HLA-A1101	9	9
Q9UJK0	HLA-B0702	9	10
Q9UJK0	HLA-B2705	9	7
Q9UJK0	HLA-C0202	9	15
Q9UJK0	HLA-C1507	9	9
Q9UJL9	HLA-A0201	9	14
Q9UJL9	HLA-A1101	9	13
Q9UJL9	HLA-B0702	9	10
Q9UJL9	HLA-B2705	9	11
Q9UJL9	HLA-C0202	9	33
Q9UJL9	HLA-C1507	9	21
Q9UJM3	HLA-A0201	9	12
Q9UJM3	HLA-A1101	9	8
Q9UJM3	HLA-B0702	9	16
Q9UJM3	HLA-B2705	9	9
Q9UJM3	HLA-C0202	9	21
Q9UJM3	HLA-C1507	9	14
Q9UJM8	HLA-A0201	9	12
Q9UJM8	HLA-A1101	9	8
Q9UJM8	HLA-B0702	9	9
Q9UJM8	HLA-B2705	9	14
Q9UJM8	HLA-C0202	9	35
Q9UJM8	HLA-C1507	9	17
Q9UJN7	HLA-A0201	9	4
Q9UJN7	HLA-A1101	9	9
Q9UJN7	HLA-B0702	9	8
Q9UJN7	HLA-B2705	9	6
Q9UJN7	HLA-C0202	9	23
Q9UJN7	HLA-C1507	9	16
Q9UJP4	HLA-A0201	9	23
Q9UJP4	HLA-A1101	9	10
Q9UJP4	HLA-B0702	9	22
Q9UJP4	HLA-B2705	9	14
Q9UJP4	HLA-C0202	9	47
Q9UJP4	HLA-C1507	9	25
Q9UJQ1	HLA-A0201	9	11
Q9UJQ1	HLA-A1101	9	8
Q9UJQ1	HLA-B0702	9	4
Q9UJQ1	HLA-B2705	9	3
Q9UJQ1	HLA-C0202	9	19
Q9UJQ1	HLA-C1507	9	6
Q9UJQ4	HLA-A0201	9	29
Q9UJQ4	HLA-A1101	9	15
Q9UJQ4	HLA-B0702	9	24
Q9UJQ4	HLA-B2705	9	9
Q9UJQ4	HLA-C0202	9	50
Q9UJQ4	HLA-C1507	9	41
Q9UJQ7	HLA-A0201	9	8
Q9UJQ7	HLA-A1101	9	5
Q9UJQ7	HLA-B0702	9	7
Q9UJQ7	HLA-B2705	9	6
Q9UJQ7	HLA-C0202	9	12
Q9UJQ7	HLA-C1507	9	8
Q9UJS0	HLA-A0201	9	27
Q9UJS0	HLA-A1101	9	23
Q9UJS0	HLA-B0702	9	24
Q9UJS0	HLA-B2705	9	18
Q9UJS0	HLA-C0202	9	57
Q9UJS0	HLA-C1507	9	34
Q9UJT0	HLA-A0201	9	19
Q9UJT0	HLA-A1101	9	14
Q9UJT0	HLA-B0702	9	12
Q9UJT0	HLA-B2705	9	10
Q9UJT0	HLA-C0202	9	29
Q9UJT0	HLA-C1507	9	20
Q9UJT1	HLA-A0201	9	12
Q9UJT1	HLA-A1101	9	21
Q9UJT1	HLA-B0702	9	10
Q9UJT1	HLA-B2705	9	7
Q9UJT1	HLA-C0202	9	32
Q9UJT1	HLA-C1507	9	11
Q9UJT2	HLA-A0201	9	18
Q9UJT2	HLA-A1101	9	16
Q9UJT2	HLA-B0702	9	13
Q9UJT2	HLA-B2705	9	12
Q9UJT2	HLA-C0202	9	37
Q9UJT2	HLA-C1507	9	26
Q9UJT9	HLA-A0201	9	20
Q9UJT9	HLA-A1101	9	16
Q9UJT9	HLA-B0702	9	6
Q9UJT9	HLA-B2705	9	13
Q9UJT9	HLA-C0202	9	30
Q9UJT9	HLA-C1507	9	21
Q9UJU2	HLA-A0201	9	6
Q9UJU2	HLA-A1101	9	7
Q9UJU2	HLA-B0702	9	15
Q9UJU2	HLA-B2705	9	8
Q9UJU2	HLA-C0202	9	21
Q9UJU2	HLA-C1507	9	11
Q9UJU3	HLA-A0201	9	12
Q9UJU3	HLA-A1101	9	14
Q9UJU3	HLA-B0702	9	2
Q9UJU3	HLA-B2705	9	14
Q9UJU3	HLA-C0202	9	50
Q9UJU3	HLA-C1507	9	23
Q9UJU5	HLA-A0201	9	16
Q9UJU5	HLA-A1101	9	11
Q9UJU5	HLA-B0702	9	23
Q9UJU5	HLA-B2705	9	7
Q9UJU5	HLA-C0202	9	35
Q9UJU5	HLA-C1507	9	25
Q9UJU6	HLA-A0201	9	10
Q9UJU6	HLA-A1101	9	9
Q9UJU6	HLA-B0702	9	11
Q9UJU6	HLA-B2705	9	3
Q9UJU6	HLA-C0202	9	22
Q9UJU6	HLA-C1507	9	15
Q9UJV3	HLA-A0201	9	28
Q9UJV3	HLA-A1101	9	17
Q9UJV3	HLA-B0702	9	17
Q9UJV3	HLA-B2705	9	16
Q9UJV3	HLA-C0202	9	41
Q9UJV3	HLA-C1507	9	20
Q9UJV8	HLA-A0201	9	3
Q9UJV8	HLA-A1101	9	13
Q9UJV8	HLA-B0702	9	8
Q9UJV8	HLA-B2705	9	14
Q9UJV8	HLA-C0202	9	17
Q9UJV8	HLA-C1507	9	9
Q9UJV9	HLA-A0201	9	22
Q9UJV9	HLA-A1101	9	17
Q9UJV9	HLA-B0702	9	12
Q9UJV9	HLA-B2705	9	16
Q9UJV9	HLA-C0202	9	36
Q9UJV9	HLA-C1507	9	29
Q9UJW0	HLA-A0201	9	11
Q9UJW0	HLA-A1101	9	9
Q9UJW0	HLA-B0702	9	12
Q9UJW0	HLA-B2705	9	8
Q9UJW0	HLA-C0202	9	27
Q9UJW0	HLA-C1507	9	17
Q9UJW2	HLA-A0201	9	8
Q9UJW2	HLA-A1101	9	11
Q9UJW2	HLA-B0702	9	8
Q9UJW2	HLA-B2705	9	5
Q9UJW2	HLA-C0202	9	27
Q9UJW2	HLA-C1507	9	14
Q9UJW3	HLA-A0201	9	9
Q9UJW3	HLA-A1101	9	9
Q9UJW3	HLA-B0702	9	13
Q9UJW3	HLA-B2705	9	6
Q9UJW3	HLA-C0202	9	20
Q9UJW3	HLA-C1507	9	9
Q9UJW7	HLA-A0201	9	9
Q9UJW7	HLA-A1101	9	12
Q9UJW7	HLA-B0702	9	5
Q9UJW7	HLA-B2705	9	9
Q9UJW7	HLA-C0202	9	46
Q9UJW7	HLA-C1507	9	16
Q9UJW8	HLA-A0201	9	10
Q9UJW8	HLA-A1101	9	10
Q9UJW8	HLA-B0702	9	5
Q9UJW8	HLA-B2705	9	8
Q9UJW8	HLA-C0202	9	36
Q9UJW8	HLA-C1507	9	27
Q9UJW9	HLA-A0201	9	11
Q9UJW9	HLA-A1101	9	4
Q9UJW9	HLA-B0702	9	8
Q9UJW9	HLA-B2705	9	6
Q9UJW9	HLA-C0202	9	12
Q9UJW9	HLA-C1507	9	9
Q9UJX0	HLA-A0201	9	19
Q9UJX0	HLA-A1101	9	13
Q9UJX0	HLA-B0702	9	18
Q9UJX0	HLA-B2705	9	12
Q9UJX0	HLA-C0202	9	42
Q9UJX0	HLA-C1507	9	29
Q9UJX2	HLA-A0201	9	26
Q9UJX2	HLA-A1101	9	17
Q9UJX2	HLA-B0702	9	15
Q9UJX2	HLA-B2705	9	22
Q9UJX2	HLA-C0202	9	45
Q9UJX2	HLA-C1507	9	31
Q9UJX3	HLA-A0201	9	27
Q9UJX3	HLA-A1101	9	22
Q9UJX3	HLA-B0702	9	17
Q9UJX3	HLA-B2705	9	14
Q9UJX3	HLA-C0202	9	48
Q9UJX3	HLA-C1507	9	36
Q9UJX4	HLA-A0201	9	37
Q9UJX4	HLA-A1101	9	24
Q9UJX4	HLA-B0702	9	18
Q9UJX4	HLA-B2705	9	20
Q9UJX4	HLA-C0202	9	65
Q9UJX4	HLA-C1507	9	37
Q9UJX5	HLA-A0201	9	37
Q9UJX5	HLA-A1101	9	26
Q9UJX5	HLA-B0702	9	11
Q9UJX5	HLA-B2705	9	31
Q9UJX5	HLA-C0202	9	73
Q9UJX5	HLA-C1507	9	42
Q9UJX6	HLA-A0201	9	30
Q9UJX6	HLA-A1101	9	26
Q9UJX6	HLA-B0702	9	22
Q9UJX6	HLA-B2705	9	31
Q9UJX6	HLA-C0202	9	58
Q9UJX6	HLA-C1507	9	48
Q9UJY1	HLA-A0201	9	6
Q9UJY1	HLA-A1101	9	4
Q9UJY1	HLA-B0702	9	7
Q9UJY1	HLA-B2705	9	3
Q9UJY1	HLA-C0202	9	10
Q9UJY1	HLA-C1507	9	7
Q9UJY4	HLA-A0201	9	15
Q9UJY4	HLA-A1101	9	16
Q9UJY4	HLA-B0702	9	29
Q9UJY4	HLA-B2705	9	13
Q9UJY4	HLA-C0202	9	30
Q9UJY4	HLA-C1507	9	18
Q9UJY5	HLA-A0201	9	17
Q9UJY5	HLA-A1101	9	21
Q9UJY5	HLA-B0702	9	30
Q9UJY5	HLA-B2705	9	17
Q9UJY5	HLA-C0202	9	34
Q9UJY5	HLA-C1507	9	23
Q9UJZ1	HLA-A0201	9	16
Q9UJZ1	HLA-A1101	9	13
Q9UJZ1	HLA-B0702	9	9
Q9UJZ1	HLA-B2705	9	12
Q9UJZ1	HLA-C0202	9	22
Q9UJZ1	HLA-C1507	9	17
Q9UK00	HLA-A0201	9	1
Q9UK00	HLA-A1101	9	5
Q9UK00	HLA-B0702	9	5
Q9UK00	HLA-B2705	9	3
Q9UK00	HLA-C0202	9	13
Q9UK00	HLA-C1507	9	7
Q9UK05	HLA-A0201	9	10
Q9UK05	HLA-A1101	9	10
Q9UK05	HLA-B0702	9	4
Q9UK05	HLA-B2705	9	9
Q9UK05	HLA-C0202	9	25
Q9UK05	HLA-C1507	9	17
Q9UK08	HLA-A1101	9	2
Q9UK08	HLA-B0702	9	2
Q9UK08	HLA-B2705	9	1
Q9UK08	HLA-C0202	9	6
Q9UK08	HLA-C1507	9	3
Q9UK10	HLA-A0201	9	9
Q9UK10	HLA-A1101	9	15
Q9UK10	HLA-B0702	9	6
Q9UK10	HLA-B2705	9	21
Q9UK10	HLA-C0202	9	31
Q9UK10	HLA-C1507	9	22
Q9UK11	HLA-A0201	9	6
Q9UK11	HLA-A1101	9	14
Q9UK11	HLA-B0702	9	1
Q9UK11	HLA-B2705	9	11
Q9UK11	HLA-C0202	9	23
Q9UK11	HLA-C1507	9	13
Q9UK12	HLA-A0201	9	6
Q9UK12	HLA-A1101	9	10
Q9UK12	HLA-B0702	9	3
Q9UK12	HLA-B2705	9	10
Q9UK12	HLA-C0202	9	23
Q9UK12	HLA-C1507	9	14
Q9UK13	HLA-A0201	9	7
Q9UK13	HLA-A1101	9	10
Q9UK13	HLA-B0702	9	4
Q9UK13	HLA-B2705	9	9
Q9UK13	HLA-C0202	9	29
Q9UK13	HLA-C1507	9	14
Q9UK17	HLA-A0201	9	33
Q9UK17	HLA-A1101	9	16
Q9UK17	HLA-B0702	9	20
Q9UK17	HLA-B2705	9	16
Q9UK17	HLA-C0202	9	49
Q9UK17	HLA-C1507	9	32
Q9UK22	HLA-A0201	9	8
Q9UK22	HLA-A1101	9	6
Q9UK22	HLA-B0702	9	5
Q9UK22	HLA-B2705	9	3
Q9UK22	HLA-C0202	9	12
Q9UK22	HLA-C1507	9	8
Q9UK23	HLA-A0201	9	19
Q9UK23	HLA-A1101	9	7
Q9UK23	HLA-B0702	9	10
Q9UK23	HLA-B2705	9	10
Q9UK23	HLA-C0202	9	19
Q9UK23	HLA-C1507	9	14
Q9UK28	HLA-A0201	9	13
Q9UK28	HLA-A1101	9	4
Q9UK28	HLA-B0702	9	10
Q9UK28	HLA-B2705	9	2
Q9UK28	HLA-C0202	9	19
Q9UK28	HLA-C1507	9	17
Q9UK32	HLA-A0201	9	27
Q9UK32	HLA-A1101	9	21
Q9UK32	HLA-B0702	9	7
Q9UK32	HLA-B2705	9	13
Q9UK32	HLA-C0202	9	53
Q9UK32	HLA-C1507	9	29
Q9UK33	HLA-A0201	9	2
Q9UK33	HLA-A1101	9	4
Q9UK33	HLA-B0702	9	10
Q9UK33	HLA-B2705	9	4
Q9UK33	HLA-C0202	9	10
