peptide_sequence_id	uniprot_id
1358	Q53G59
60174	P42892
35699	Q92900
14762	P27816
59687	Q7Z5L7
39934	P35442
8912	Q9Y5U4
62266	Q6P5S2
29701	Q14108
33897	Q9Y2G9
24754	Q9UHY1
13145	Q6PCB0
12948	P13746
42533	P04114
22551	Q9BZ71
35461	Q9BYW2
28023	Q9UPN3
27362	Q9BWW4
48365	P15328
12246	Q66K79
7077	P41214
5386	O94956
23450	Q92879
2300	P68871
47259	P07900
39972	Q8TEL6
21144	P0DJI9
559	Q9UM00
32435	Q04726
11451	A0AV96
20476	Q6IN85
5895	Q8TD91
25943	P68431
56738	Q8NHS3
26199	Q14181
45702	O75376
35188	P98160
51008	P06396
27910	Q05193
377	Q6S8J3
12059	Q16891
29935	Q8IX21
16523	Q9H992
1471	Q9H173
23771	Q9H4G4
2313	P13747
13035	O95977
29455	P12829
49016	P0C0S8
37190	P21359
32685	Q13618
32292	Q8IZ07
34079	P14618
42369	P26439
60498	P13727
8866	Q5JVF3
64001	P01266
52428	P22695
62013	Q14568
23933	P20160
21547	O94967
22245	P13647
3767	Q00013
55983	P14543
28949	Q9Y4D7
27496	O94983
28447	Q5R3I4
49109	O43374
8314	Q95604
51420	P01833
46507	Q13045
42850	P47870
63337	Q9H0C2
37922	Q9HCG8
54624	Q99758
23731	P29466
19547	O43868
39770	Q99879
28165	O94925
23017	P02538
27744	Q15233
14966	Q8N201
22812	Q562R1
20758	Q01082
60678	Q9P0Z9
3008	Q15746
35213	Q14677
58674	P00558
53580	P04745
3618	P31327
12013	P00740
2289	P04114
7043	Q96SI9
42414	P78386
50215	P12236
27737	Q9UEY8
2052	P45974
9787	P30511
7453	Q15796
56943	P22626
61412	P08253
39870	P12111
7438	P40197
51292	P68133
24869	P09211
12219	P31947
63184	P11137
54214	Q9UJC5
20173	Q9P270
48227	O15127
59727	P00450
58164	P02768
34706	Q14847
50970	Q9Y6N5
19907	P50991
7488	Q9Y4C8
62838	Q12933
58379	P04350
26438	O00160
19742	Q9UKN1
49077	A0A1B0GUS4
34951	Q8WX93
26845	Q86VI1
7545	P30490
18083	A8K0Z3
32754	Q96SD1
30346	Q8IXJ9
1002	O60613
49268	Q5VTE0
15040	Q9NZ01
41200	P11387
61544	P22314
16044	Q29865
16850	P52907
8218	Q13233
11183	O95071
39977	Q8NHW5
29550	P0C0L4
9899	Q9UKA1
63693	P00558
57408	P17301
20959	Q10981
11522	P14923
40868	Q8N7M2
45242	O14867
45030	Q86W92
7212	O95025
51212	Q9Y490
35701	Q9BUF5
44351	P08575
60014	P04217
50215	Q9H0C2
50987	Q92522
57986	Q15582
51004	P01903
63233	Q8NFI4
54948	P30443
56854	Q71U36
26857	P29144
13798	O75376
2232	P30488
59420	Q13148
46602	Q5VWN6
39270	P22314
34464	P52756
26601	P63261
29343	Q9Y3A4
6388	P08670
32098	P52657
23442	Q68BL8
25646	Q9NYG2
42871	O00305
41044	P23921
1149	P12074
52127	P01031
54895	Q9BVA1
57394	P01019
9563	Q6NZI2
14495	Q7Z5K2
29105	Q16864
55279	Q06830
62317	P30480
41708	O95622
23168	Q9H649
60808	P30492
13417	Q58FF7
39105	O14683
19932	Q86UP2
41799	O75083
34341	O60240
8617	Q8IXJ9
29696	P51814
5578	Q96E39
6451	P11055
58248	P09871
46216	P30450
15164	O75787
53116	P01833
42155	P13761
2040	O75427
21813	Q9P2D3
33681	Q8IWW6
7074	Q96FS4
53637	Q2KHR2
685	P08493
17036	P11388
63808	P62995
31574	Q9C0B1
10810	P27816
46984	Q8NHL6
2580	P05362
12287	P22694
22130	O75448
56433	Q92508
32668	P62330
40711	Q96EX3
20828	P11171
18750	O00339
587	O14907
55965	Q99878
1392	P0CG12
59525	Q7Z4F1
42473	Q8N987
12226	Q8N1G2
46328	Q14765
13928	P60709
989	Q04826
4252	P12236
24730	Q9UL46
48306	P07814
48501	P34931
50762	O00308
24075	P0C0S8
18843	Q8N163
21364	Q9Y2S7
52905	P18462
12616	Q92621
47942	Q16531
34597	P14780
54747	P61916
34931	Q5JU85
22381	Q8WWX9
9962	Q7L5N1
8222	P51948
47375	O75023
29572	O15031
59834	P06396
16798	Q8NDH3
25438	Q15428
26812	P16452
46619	Q9Y3T9
31786	P21333
28005	O75113
61273	Q16772
63075	P16401
43077	P0DJI8
54809	O43157
44237	P05093
60491	Q02790
27713	P49674
52721	P10620
42164	Q9H987
53921	Q9Y6R1
55530	Q12864
26977	Q9Y490
36481	Q9P266
52319	P80511
38431	Q709C8
2011	P29083
54574	P30486
11609	Q96CS4
15580	Q9NP71
47622	Q7RTV2
51250	P84243
40738	P0DJJ0
4923	A8MPP1
49426	O60664
15730	A0AUZ9
7105	Q15392
48642	O14879
60379	P31327
31552	O96019
7198	P37840
42150	O00408
3226	Q13884
18675	P28289
22948	Q5JRA6
2818	P30461
56045	P01031
56193	O00182
27069	Q9ULM6
27200	P10316
34757	P12111
59881	Q9UIQ6
2559	P50995
30124	Q9NXR8
534	Q8WX93
8313	Q15437
25064	Q07960
44805	Q9BX97
41298	P13647
6125	Q8NCJ5
16933	Q96M96
2271	P62917
29683	P17066
16666	P17661
24717	Q6S8J3
19760	P54868
36908	P26373
5064	Q14980
59623	P04114
7652	P37802
47891	Q13263
15131	Q9Y6M1
61141	P42702
38717	Q9UMS6
9289	Q9BQE3
750	P16520
56421	P01009
14606	Q96Q05
363	Q16236
8487	P59923
42603	P04350
43932	Q6PCB0
37953	Q9HAU8
61223	P19367
54046	P26572
10988	Q9Y5G9
35981	P06133
6379	Q04695
59215	Q9HB40
16704	Q95604
57742	P02675
29732	Q29836
18806	Q8NF50
61407	Q16772
32946	Q14722
49011	P55083
30009	P60891
58227	Q9NY15
26171	Q5VTE0
41490	Q92508
63348	Q16832
61194	P36542
1774	P0CG39
51502	P04196
41252	P01270
15819	Q9NYQ6
64126	Q9Y3C5
28634	Q3T906
36015	Q6UX53
45196	Q6UWE0
60938	P30511
13069	Q92917
37477	Q9Y5U4
16389	P49327
23819	Q13422
11370	P41597
5842	P31689
8451	Q16799
9062	A5PLN9
2570	A2RUS2
5872	P07196
56330	P14222
48435	P10316
62732	Q29940
16475	Q63HN8
989	P30479
21129	Q15084
3196	P16104
20159	O14682
3402	Q08380
15637	Q9BYU1
54450	P61586
23486	P62736
1388	Q8WUA4
14191	P10644
41222	Q9Y6X2
13266	Q9HBR0
2887	P69891
47861	Q14676
50321	P12109
16882	Q15067
10789	Q9Y294
3212	Q8IZQ5
191	Q08999
50498	O14880
37214	Q9Y3U8
25163	A6NMY6
58633	P68133
56067	P20339
21657	Q7Z4V5
25819	Q9Y5U9
14589	Q5T7W0
49935	P15954
24412	P38159
59079	P01768
7942	Q92565
56395	Q71UI9
2832	P07585
20242	Q76EJ3
56145	P18433
28258	Q86SQ9
41144	Q16649
13955	P33121
36363	A8MT19
4395	Q8NF91
1581	Q96ST3
52684	P10620
30236	Q5TAG4
58999	Q12800
27946	P0DN76
43589	Q92905
13072	Q2M389
28643	Q2M389
13762	A6NHR9
6396	P12235
8508	Q8TC21
25182	P00488
20134	P24557
9191	Q9H173
54810	P15502
42155	Q30134
23951	P49736
29209	Q5VTR2
12198	Q9UKN8
35720	P53597
338	P51003
61786	P14550
8954	O15050
27379	Q7Z3U7
14939	Q9Y5A9
28760	Q8WZ42
56162	P02751
8290	Q9BRT8
22343	P68431
60624	P11678
10240	P49279
55781	P02746
55403	Q68CQ7
16077	Q96AB3
14095	Q7Z304
22092	Q92600
16468	P0C0L5
36681	Q9UPN3
5295	P54652
28860	Q9NTI5
24235	Q6UWY2
19413	Q96MM6
22617	P60709
36099	Q9Y5Q0
38141	Q9Y490
26920	O60307
13606	P48444
62626	O14672
21375	P00451
26589	P50570
27694	Q7L0R7
58591	P19338
44962	P15104
50035	Q92187
29621	Q01415
33108	O75592
28794	Q9H3H5
22746	Q99666
4276	Q14865
55692	P18433
47635	P05181
38135	Q7Z5R6
19829	Q8NHV1
10885	Q8IXF0
37480	Q9UL46
40462	Q9NQX7
2707	Q29836
21787	O00267
29946	P06744
63837	P02679
42578	P06733
56605	P05186
51897	P02766
40670	Q5H9U9
19659	O60306
52360	Q8IZF2
16588	P33260
2064	Q16678
49878	P35625
21400	O43148
25723	P16662
36195	O75367
26186	P11717
59317	A0A0C4DH32
48491	Q6UX71
59326	P25774
47626	P00748
25082	P10415
2313	P30499
62197	Q8IUK8
53486	P07437
31444	Q7Z5R6
30848	Q13813
53691	Q06481
52627	Q9Y6R1
14942	Q460N5
34046	Q00610
39542	P10124
44143	Q96SK2
35099	O15061
43805	Q96B67
11947	Q7Z406
47434	P30504
19736	Q6NXT2
11694	Q9Y4B6
47653	P21912
29014	P30493
36668	A8MVU1
21669	P46060
31003	Q9NR12
51021	Q02878
44627	Q6ZS72
61270	P05451
56910	P25105
14013	Q7L9B9
37995	P03950
7401	Q96HM7
5257	Q7L576
50148	P36542
14826	Q9Y315
42272	Q9BXB4
53283	Q8WU67
43678	Q9BWX5
2965	P62258
54495	Q9UIW2
55084	P63261
50496	O14880
48673	P04222
57233	Q93077
41848	Q29960
15945	Q13561
62341	O43567
6090	P48436
12549	P08779
36354	P17655
25945	Q2MV58
61893	Q86UX2
35553	Q15149
47882	O60271
48019	Q6DKK2
32227	Q99707
15847	O60293
40775	P48449
11827	Q12800
49080	P16402
15488	Q9P2E9
61050	P63267
21590	Q15661
14912	Q15034
6244	Q8IYS2
41063	P41970
50775	P83731
50980	Q9Y5Y6
9259	Q5MIZ7
46748	Q99666
26270	Q8IWX8
22189	P08567
36972	O94955
5686	O00483
2208	Q562R1
40708	Q9NYY8
58693	P02768
42853	Q8N3U4
46202	P78381
5389	P63010
39335	O75208
56501	Q15762
43578	Q14185
21567	Q07002
53053	P26006
24935	P63267
36068	Q5TH74
17744	P02730
15989	Q06190
37926	P49674
60508	P42702
8015	Q7L775
39230	Q9BX66
31032	Q8NDA2
7545	P30475
56171	O75367
14998	Q16531
23580	Q9BX70
8314	Q29836
41380	A0A075B6T6
33629	Q13617
31577	Q13043
48789	Q9H299
36312	Q86UU0
55076	P07585
62974	P02763
48287	Q96JQ2
48322	O94956
11556	Q9NZA1
3904	Q01118
46049	Q5JRA6
47061	Q8IWA0
44870	P02774
48435	P30459
1087	Q8NF50
18556	Q15139
35541	Q14157
17383	P19338
865	P35749
6582	Q9NWN3
9787	Q29960
15100	Q15149
38855	P35579
48245	Q7Z2Y5
34048	Q99879
9466	Q16576
33935	Q96K12
55909	P01009
12237	Q9H330
36818	P08758
38261	P55287
6263	Q9UJY4
25680	O15020
29823	P08910
43438	Q9Y5B9
7975	Q13263
60523	P0CF74
14232	P48681
50381	Q14BN4
40655	Q96CW1
55429	Q9HB40
24579	Q29940
15013	P46821
23579	O00159
56278	Q06141
22608	P17987
60519	P04114
35745	O94875
32714	Q13371
1951	O94851
53018	P33908
56541	Q7Z5L7
20492	Q9Y2Q3
44016	Q6DT37
3586	Q07000
2250	P46939
6273	Q86W34
54988	Q9NY15
50994	P02671
26223	Q29836
24598	P54868
26038	Q6PFW1
34111	Q9P2J3
51494	P23381
22637	Q00610
20227	Q9NZ32
61313	P04114
43607	Q15022
16384	O60524
63528	P30047
63455	P0C0L4
48625	P07355
19750	P35443
33990	Q9H845
26837	Q9Y508
62851	P61601
11406	P13056
64047	O00602
11808	Q9BZF9
35457	Q5T2W1
58182	Q9Y4D7
60506	P31327
22621	Q9Y4R8
51755	P62750
60744	P02730
57753	P10619
3940	A5YKK6
33115	Q9H0F6
11080	Q9H4M9
57086	Q8IUE6
33522	Q99972
22290	Q9Y426
55650	P38571
52413	Q06830
46904	A6NMY6
7545	Q31612
7572	Q9Y5W3
49415	P23435
9098	P01834
35894	Q8IYD8
40678	Q8TF65
1324	Q9NXF1
41597	Q9UJ70
49592	P28906
47497	Q13765
7598	Q96SK3
17048	Q9H7N4
36528	Q8IXQ5
30630	Q9NUJ3
14137	O14791
57569	Q29963
41894	P54252
50387	Q16819
15174	P18583
24717	Q562R1
427	P37802
63500	P21333
16589	A6NMB1
60836	Q9NZ08
52265	Q7RTV2
33109	Q9P202
26682	Q9UPN3
10328	Q29960
10373	Q15800
60471	P01031
19361	O60341
36695	Q96RY7
21370	Q9P2K2
7571	P23528
44178	Q92503
55819	P00739
50015	Q6FI13
19557	Q96QV6
37226	Q01459
17683	P01857
42414	O43790
53927	P20774
55318	P08581
43293	Q8WVT3
48893	P04233
47753	P01023
27208	Q8N3C0
47781	Q15596
2967	Q7Z3K3
34468	O75575
13462	O60506
59508	P51659
2818	P01892
16967	P02671
63429	Q86Y82
20897	P61421
61659	Q96BI1
62360	P30499
60454	O00602
13895	Q9H8H0
85	Q10567
14419	O75643
6588	Q86WZ6
12309	Q96AE7
19886	Q9H3M0
41756	P08238
8021	O60934
23308	Q9NQT4
51719	P00450
22310	Q7Z5J4
29657	A8MUV8
47380	Q9UPN3
51530	P16278
47745	P60709
58701	P57737
46247	Q8IZH2
45496	Q9UQE7
2208	Q9BYX7
15374	Q9H9E3
26788	Q9UPN3
52905	P16188
28444	Q15418
15694	P14923
54922	P07437
25152	Q9BUF5
20782	Q9H7B2
48856	P30486
2823	O75116
8508	P0CG31
48975	P18463
13928	Q562R1
22071	P04844
3089	P26232
34021	P51531
48357	Q9H3R0
45519	Q02156
38838	P55058
17579	O15213
34362	P31997
56747	P00450
4465	P15311
25621	P68871
3763	O60506
445	P30493
57371	P16189
52525	P01034
9302	P09210
43946	Q8N4V1
30076	P56378
17382	P50990
44432	Q9ULW0
45774	Q01082
64148	P62917
57525	P30453
16014	P06753
28548	Q92791
17039	Q8N9Z2
24166	P05164
37446	P51688
60209	P35580
29657	Q6AZW8
37084	Q9NR09
36472	Q8IWL2
42149	Q9UKX2
12185	O00471
45724	Q9BQF6
31546	Q96SK2
14331	P27348
34359	P06331
54535	P07339
55580	Q16881
12480	Q8WVP7
23764	Q02878
27739	P07099
28552	Q96A70
60121	P06396
60716	P29401
10891	Q10570
17148	O15235
39268	Q86SE5
9216	Q15149
14327	P23497
5226	Q16513
7436	P04080
33997	P08236
58549	P19961
1370	A8MT19
52973	P27824
61620	Q9BXJ7
32552	Q13342
51961	E9PQ53
8047	Q562R1
27303	Q96ND0
27828	Q8N1B4
12509	Q8N6H7
62399	Q5T2W1
54888	Q7Z5L7
461	Q9UPN3
57275	P09669
61493	O95406
48810	P01009
128	P30279
38932	P39019
56339	P00505
39221	P30475
49039	P04233
31901	Q9ULX3
10441	P60842
11409	O43795
41437	Q9UBB6
57379	Q9H3G5
17569	Q16666
1942	Q86VR2
27934	P51665
37115	Q9ULT8
6588	Q86TJ5
54636	P0DMR1
52623	P62829
12715	P30048
55077	P42702
22379	P09341
46477	Q96PU4
272	P01892
38971	P68371
13985	Q6P2Q9
42367	O60613
41025	P04075
11064	P36269
41599	P11388
63583	P21333
6903	Q9NXR8
42385	Q15125
64161	P04229
40787	P62736
5009	P07327
36808	P14373
43109	O75937
13988	Q8N9N2
6671	Q9Y426
39684	P41252
43407	P04275
62709	O14672
9997	Q9Y5G1
24151	P05164
59035	Q9NX46
56667	P07339
22774	Q99459
27207	O60610
24937	Q6ZMN7
5352	P60709
49319	P18462
38436	Q96QR8
48673	P30462
60143	P98160
18813	Q07954
4307	P98160
22555	Q5EB52
9372	Q15293
20840	Q9Y5J1
21619	P18850
47541	Q5JUQ0
29695	P30447
27886	O94851
41950	O75694
17945	O43149
43516	Q9UQR1
29657	P17026
4214	P20073
21967	Q9UBI1
62103	Q14697
41407	Q8TEV9
51834	P04217
10518	Q9C0B9
29204	Q15291
373	P35222
27585	O00329
62517	Q99969
3066	Q8IY63
2132	A5A3E0
33118	Q00341
47334	P18054
89	Q9BX66
62684	P11021
44531	Q13155
9747	Q6P2Q9
53531	P39019
6318	P41226
1118	P04275
16554	Q6P582
48886	P0DOX3
30469	O95199
21291	Q7Z3G6
60925	P04233
28509	Q96JK4
6712	Q9BWQ6
10427	Q01543
61839	Q8N695
34537	Q9BZZ2
44649	Q9NWU2
47293	Q16778
9621	Q8TBC4
47434	Q29960
5155	O75964
54763	P04406
36555	P49447
12922	Q6XUX3
26531	Q08211
383	P69849
44469	P33992
48251	P01266
48800	P69905
42745	P68371
8212	Q7LFX5
676	P68133
34942	Q03001
57909	P30740
52905	P30512
1138	Q86WA8
48060	Q8N5P1
57426	P30505
32910	Q9C099
2380	P26641
6007	Q8TDW0
3034	P63092
24917	O95136
55454	P08670
23391	Q13200
24276	Q93077
52460	Q7RTV2
38992	P62736
27026	Q14141
6837	Q8IUR7
8314	P30512
42526	P69891
13883	P07942
15447	P20073
52993	P10314
18125	P32519
18554	P10721
46880	P10314
1439	P41732
48584	P04114
25107	Q6IA86
52835	Q9NZ45
53071	P06396
31871	Q14204
32083	P61247
56492	O60245
31705	O43298
42789	Q8N4N3
30098	Q14764
34522	Q9BUH8
49340	P02751
54740	P30740
10	P01889
9081	Q76N89
46038	Q15782
55878	P62879
5639	P19174
42467	P60842
52250	P05141
1354	P17844
4376	P68366
31070	P62140
3943	P30153
52364	P18077
7429	Q8N5X7
38468	Q96G75
14824	Q14117
13241	P26373
10	P30511
20500	Q13614
19403	P04839
63304	P0DMV8
31114	P20142
63108	P55058
55229	P49207
52426	P33151
19572	P62736
13852	P15408
10252	P30484
12899	P06681
22900	P07437
50751	P00739
29684	Q9BW72
8025	Q9H9C1
13121	P01266
30547	Q53EP0
30812	P15538
30334	P21439
3678	P02686
58854	P10619
27200	P04439
42754	Q9H9B4
20346	P09327
52451	Q6IAA8
54775	P07225
46589	O60502
43233	P35251
27626	Q9Y2L6
39194	P63092
484	P01911
43559	Q86UU1
9877	P07814
16822	P02763
13422	Q9H063
36077	Q7Z7G0
62620	P00450
39778	O43149
54673	Q13576
47816	P18850
33425	Q9NZM1
22261	Q13177
39402	P17661
56147	Q9H0C2
24460	P10645
9576	Q96T88
6625	P39748
2537	Q6ZUM4
36308	Q05086
62808	Q9Y490
48726	P55083
43868	Q6ZT07
12909	Q4ADV7
50568	Q9H8W4
13426	Q96HP0
3817	Q15907
54207	P16403
48411	A0A0C4DH42
3753	Q01780
8997	Q13564
25081	P05556
19585	Q8WXH0
725	P21333
38385	O75015
35561	P51398
30943	Q05655
62924	P60709
17092	Q05193
37408	Q14207
56439	P01024
52024	P33151
12792	P50416
43119	P02760
33374	P27694
35970	Q04828
8063	P49366
23738	Q9Y680
33554	Q9NYC9
28919	Q04609
15752	Q9ULM3
54937	P00736
45899	Q9NR48
15620	P53621
59530	P01762
52063	P28066
29624	Q7Z3K3
16556	Q5JRA6
55000	P01024
56072	Q9H0C2
35400	P24752
6588	Q86UE3
48971	Q8TDB6
31474	Q8NFD5
13916	Q8ND71
38330	Q9H2Y7
38041	Q5SRE5
32388	Q6UX01
58158	P42785
18879	Q9P2R7
8388	P42892
48843	Q99878
13028	Q9UHI6
7258	Q9Y6E2
27248	Q9UL63
16850	P47755
45554	Q53H80
15761	O75592
8000	O00160
21797	Q8NFG4
870	P27816
43387	P20591
25343	P00450
37924	Q9BXI6
23486	P63267
7125	Q6ZT12
38822	Q58FF8
58696	Q14126
38711	Q8NI22
60808	P30455
9904	O15061
32436	Q9UJU2
23588	P0CG39
49196	P31943
17133	Q8TDL5
47476	Q9BYK8
52636	Q9UI17
39388	Q7Z460
372	O60814
57504	Q05639
50340	P07225
50663	P00739
28001	Q6P1K1
61678	P10451
36290	Q8NHQ9
47415	P62736
57476	P05155
29866	Q9NP59
6010	P04844
13582	P86790
12156	Q9UMS4
5989	Q8IZW8
34484	Q9UKA9
33512	Q9UEY8
37123	O43823
61025	P84243
3139	P00325
27723	P02549
8847	Q13011
15031	Q8NEZ2
24209	Q7Z4Q2
52514	P01024
61282	Q96IZ2
1613	Q8WWY3
4673	Q9NZN4
15826	P08133
22732	Q9NZJ4
25059	P42892
15628	P52789
45942	Q15006
39221	P30450
25115	A0A0C4DH72
57663	P04004
51950	Q9Y5H3
15920	Q96JI7
47611	Q9ULD0
30917	Q9GZM5
33176	Q6Y7W6
10776	P00505
51766	P00751
39434	Q9BW27
15349	Q14117
1265	P05412
18443	Q9UH65
16068	Q15596
15008	P00439
62225	Q8TDL5
44507	P30508
40804	P68032
31415	Q92804
5897	Q15149
2005	Q12967
57121	Q9Y6R7
34673	Q14677
18454	P31321
31187	P41240
49238	O75323
33958	Q14498
26774	P82979
20248	O14791
23486	P68133
34734	Q9C075
34863	P16444
2220	P01009
21281	Q96P47
55721	P08519
2562	P69905
8508	Q86T29
183	O14925
2132	P63261
2607	Q9BTM1
62258	P68133
10761	P0C0L4
57929	P61970
27459	Q14106
23940	Q9NPL8
51082	O60812
59	P12110
48666	P30512
57426	Q31612
42673	Q8N4C6
11793	O00748
3433	P19823
3988	Q7L5N7
18853	Q5VT52
9521	A5A3E0
16084	Q96BI1
48933	P01903
31868	P02652
10523	O14841
23262	A4UGR9
58543	P31150
61799	P49327
47336	Q86VS8
59472	Q8WTS6
24560	O15258
6590	Q2VIR3
47434	P30499
48180	Q6P1Q9
34913	P14314
48457	O75167
42725	P78344
60188	Q02790
18083	C4AMC7
49646	O60664
29785	P20749
39161	Q9P2E9
3524	P62745
34319	Q13046
58204	P55786
17783	P01912
12121	P08237
33784	Q9NPI7
15861	Q8IWW6
957	Q92616
49801	O00483
3411	Q96AC1
46690	O95568
51220	O75369
22638	Q9P2F8
20391	Q01105
7535	Q12769
32322	Q5VT52
7032	Q8WXW3
31560	Q9UKE5
1103	P69905
60362	P22314
45525	Q29865
33793	P13688
37402	Q9P2Y5
9602	P42704
47286	Q9UKV3
1565	Q12756
38520	P17661
39776	O14791
38867	Q9NTK1
22532	Q6IPM2
54177	Q01082
14407	Q9NZV5
14075	Q9Y3P9
50712	P68133
48799	P20036
51343	Q9H3U7
40461	P61163
25288	P62736
21869	Q562E7
50691	Q9UL46
2312	Q14204
41898	Q9H0D6
55799	P40925
56663	Q9NUK0
21559	O94901
48782	O14672
17682	P00558
8924	Q03164
6434	P68032
18848	O43474
13965	Q9NU22
39029	Q04941
2876	Q96QD8
12641	Q9BTM1
61170	P16671
24987	P50238
36219	P33151
1755	Q86UC2
3941	Q6ZS11
29309	Q96SB3
62668	P10643
37234	P40305
37925	Q8NF91
9825	P04439
30845	P42345
39017	P62280
48428	P13746
23524	Q9BXI6
39937	P40429
40791	Q13438
8505	P25787
46196	Q13268
59121	O95436
59567	P02679
17629	Q13813
59562	P04179
34646	Q5T5C0
36999	Q14185
23652	P06748
18585	Q6NUM9
8565	Q9P203
24876	Q9UK08
44128	Q14562
14945	Q13625
44927	Q8N122
59176	P15289
18641	Q16836
21197	Q8IVL1
39614	P46459
62292	P30466
28774	Q92793
5034	Q86VB7
40137	Q8NFF5
39382	P30153
55158	Q07954
25020	Q9UKK3
9096	Q6P5S2
50516	P13637
63237	Q71DI3
60426	Q9UFN0
21487	P01619
33661	O75460
12222	P36873
1638	O75340
42832	P12277
3322	P10316
22272	Q96ST8
42298	P52630
27062	Q12968
17773	P13645
21309	Q2LD37
54669	O95573
53469	P60059
5103	P36980
59777	P63261
563	P63267
10252	P30475
2136	Q12905
51890	P00450
44507	P04439
60530	P05141
12298	Q13151
38343	Q86VN1
17854	P51888
28408	P0DJD1
8444	Q9Y3B9
48557	P06396
56783	P10619
16347	P12109
56729	P16435
49511	Q16853
50726	Q02539
39208	Q5SW79
47457	Q9P2D3
59962	P04406
16126	Q969P5
52353	P42702
23656	Q7Z628
9359	O14828
10179	Q93074
35439	Q15436
54577	P24844
6343	Q13423
54356	P05155
24075	Q96KK5
33752	Q6P0N0
58129	P02768
41830	Q9UKS6
54655	P50895
469	P18465
8934	P0DMV9
3322	Q95604
5544	Q86UV5
45741	Q9UPY3
43981	Q14571
29901	Q13616
14415	O00232
13417	Q58FF8
39178	Q13084
47975	Q9H4L5
63196	P61960
5784	Q9Y678
50427	P0DMN0
23739	P63261
27941	Q9Y2G0
26415	Q9NUL3
4374	Q02086
60829	P54652
22344	Q03154
57178	Q13200
23536	P50225
34610	Q969X6
25417	Q12800
62705	P18462
33329	P60660
59106	Q16620
6774	O14530
35890	P20853
679	Q9BSJ2
10381	Q9UHD9
1791	P60709
35997	P19827
13147	Q6DKK2
38680	Q8NE31
22234	P0DMT0
8765	Q8NFH5
58131	P06396
6821	Q9Y2J2
42962	Q9UHI7
64013	Q8N8S7
56034	P19971
47485	P35580
10564	O75369
31970	Q13118
19363	Q2TAY7
30865	O43681
39221	P30483
1394	Q96RE7
33589	Q9UKA4
19846	Q16204
61806	P19022
26444	Q99700
28764	O95490
58855	P10619
17061	Q9BVA1
5323	P98160
45675	P69849
48500	P0DMV9
8215	Q8WXH0
26486	P46977
10011	Q9Y5Q0
49757	P10620
53486	P68371
31266	Q12834
3888	Q6UX41
37554	Q8NEU8
45638	Q9Y4A5
50376	P04406
63229	P10314
58695	Q9H756
32034	O15405
22537	Q6PIJ6
62165	P60891
48713	P30493
54170	Q6PEY2
6377	P08218
7331	P17707
29002	Q8IWZ3
63963	P35573
1109	P06744
49918	P04233
8283	P50991
47552	Q7LG56
27333	Q92508
32561	Q9P2R3
10020	O60287
10010	Q9UDY2
50674	P30479
21098	P48730
35080	Q9UBC5
47434	P30501
17902	Q5TA45
30261	Q08AM6
58775	P30049
63669	Q9NY15
46415	A6NHR9
54850	Q8TAB3
55001	Q92765
1631	P23396
1733	Q9BVV8
60581	P10809
16608	Q92621
33517	Q9H3C7
38739	P49908
30727	O43237
7154	Q9NP73
33439	Q8N4F0
15703	Q9Y2L6
61030	P35579
23634	Q99590
46586	Q86U86
9153	P01891
54557	Q12913
44037	Q14999
16482	Q9Y3E5
61983	P20036
39900	Q15653
32301	Q8N4C6
19987	Q5VSL9
14267	P35527
46453	P62140
64069	P19835
8508	Q7Z3V5
7664	Q5K651
37304	P49441
7450	O95164
50721	P06576
38161	P16885
54971	Q8IZP2
869	P25054
22412	Q8IY47
14496	Q9BUR5
46105	Q86VX2
17357	Q6P5R6
23599	Q9BV57
47877	P13645
53342	P08648
32411	P10276
37772	Q14592
48895	P30504
38947	Q9BUL8
25520	Q9NV70
19861	Q96RT1
7131	O00716
61058	P10153
8705	Q92908
29664	P26583
37004	Q5H9U9
48437	P01782
24341	P02686
25049	Q562R1
57351	P62244
15219	P12956
34487	P60709
32404	P31943
5017	Q8WVX9
52057	O75923
3958	Q17RB0
25778	Q9NPG4
42155	P01911
59519	Q9NQX3
19576	P24462
17087	Q9BUF5
41100	Q92845
2307	Q92616
29455	P14649
51117	P02743
19142	P33897
13779	P03915
24165	Q13415
51233	P40429
5097	Q9Y5W9
56171	Q93077
24120	O76074
30516	Q96RN5
19650	Q15847
23823	O43826
20928	O95838
41313	Q96P16
17221	Q9BUF5
59006	O75382
3452	P30485
58661	P09848
33223	Q9HAV4
41893	P51659
13022	Q5I7T1
30778	Q8TD08
31993	Q14746
33078	Q96KQ4
49593	P49207
36428	Q9Y4B4
21162	Q9UDY2
58966	P22102
46622	Q13029
36088	P02768
47648	P08684
11594	P02792
35615	Q9UIG8
55673	Q14766
46523	P02686
49648	P31943
40116	Q05086
17488	Q562R1
23216	Q8WWZ7
14200	Q8WTS6
2091	Q9NQC7
10991	Q9UHB7
24202	Q86YD1
55366	P11021
37975	Q7Z739
8891	Q99732
9632	O94898
19576	P08684
21232	Q16778
27171	P30461
58646	P63261
24775	P07355
43035	Q9BX70
22108	Q9NYV4
15828	Q07020
54466	O95436
30729	Q9H009
51706	P19827
47050	P28482
52494	P08263
13837	O94776
11294	Q9BUQ8
17164	Q8WZ60
10621	Q9NPF5
19821	Q969X6
50156	P56378
6607	P09429
18467	Q9BZZ5
63769	P68871
43506	Q96GM5
55833	Q9HB40
63204	P58401
46420	Q7Z5Y7
34305	Q96HJ5
63913	P63267
24327	P14136
